x,y,z,orientation,length,width,height
4000,2000,3800,Y,200,200,100
4000,2200,3800,Y,200,200,100
4000,2400,3800,Y,200,200,100
4000,2600,3800,Y,200,200,100
4000,2800,3800,Y,200,200,100
4000,3000,3800,Y,200,200,100
4000,3200,3800,Y,200,200,100
4000,3400,3800,Y,200,200,100
4000,3600,3800,Y,200,200,100
4000,3800,3800,Y,200,200,100
4000,4000,3800,Y,200,200,100
4000,4200,3800,Y,200,100,100
0,0,3900,X,200,200,100
200,0,3900,X,200,200,100
400,0,3900,X,200,200,100
600,0,3900,X,200,200,100
800,0,3900,X,200,200,100
1000,0,3900,X,200,200,100
1200,0,3900,X,200,200,100
1400,0,3900,X,200,200,100
1600,0,3900,X,200,200,100
1800,0,3900,X,200,200,100
2000,0,3900,X,200,200,100
2200,0,3900,X,200,200,100
2400,0,3900,X,200,200,100
2600,0,3900,X,200,200,100
2800,0,3900,X,200,200,100
3000,0,3900,X,200,200,100
3200,0,3900,X,200,200,100
3400,0,3900,X,200,200,100
3600,0,3900,X,200,200,100
3800,0,3900,X,200,200,100
4000,0,3900,X,200,200,100
0,4100,3900,X,200,200,100
200,4100,3900,X,200,200,100
400,4100,3900,X,200,200,100
600,4100,3900,X,200,200,100
800,4100,3900,X,200,200,100
1000,4100,3900,X,200,200,100
1200,4100,3900,X,200,200,100
1400,4100,3900,X,200,200,100
1600,4100,3900,X,200,200,100
1800,4100,3900,X,200,200,100
2000,4100,3900,X,200,200,100
2200,4100,3900,X,200,200,100
2400,4100,3900,X,200,200,100
2600,4100,3900,X,200,200,100
2800,4100,3900,X,200,200,100
3000,4100,3900,X,200,200,100
3200,4100,3900,X,200,200,100
3400,4100,3900,X,200,200,100
3600,4100,3900,X,200,200,100
3800,4100,3900,X,200,200,100
4000,4100,3900,X,200,200,100
0,0,3900,Y,200,200,100
0,200,3900,Y,200,200,100
0,400,3900,Y,200,200,100
0,600,3900,Y,200,200,100
0,800,3900,Y,200,200,100
0,1000,3900,Y,200,200,100
0,1200,3900,Y,200,200,100
0,1400,3900,Y,200,200,100
0,1600,3900,Y,200,200,100
0,1800,3900,Y,200,200,100
0,2000,3900,Y,200,200,100
0,2200,3900,Y,200,200,100
0,2400,3900,Y,200,200,100
0,2600,3900,Y,200,200,100
0,2800,3900,Y,200,200,100
0,3000,3900,Y,200,200,100
0,3200,3900,Y,200,200,100
0,3400,3900,Y,200,200,100
0,3600,3900,Y,200,200,100
0,3800,3900,Y,200,200,100
0,4000,3900,Y,200,200,100
0,4200,3900,Y,200,100,100
4000,0,3900,Y,200,200,100
4000,200,3900,Y,200,200,100
4000,400,3900,Y,200,200,100
4000,600,3900,Y,200,200,100
4000,800,3900,Y,200,200,100
4000,1000,3900,Y,200,200,100
4000,1200,3900,Y,200,200,100
4000,1400,3900,Y,200,200,100
4000,1600,3900,Y,200,200,100
4000,1800,3900,Y,200,200,100
4000,2000,3900,Y,200,200,100
4000,2200,3900,Y,200,200,100
4000,2400,3900,Y,200,200,100
4000,2600,3900,Y,200,200,100
4000,2800,3900,Y,200,200,100
4000,3000,3900,Y,200,200,100
4000,3200,3900,Y,200,200,100
4000,3400,3900,Y,200,200,100
4000,3600,3900,Y,200,200,100
4000,3800,3900,Y,200,200,100
4000,4000,3900,Y,200,200,100
4000,4200,3900,Y,200,100,100
0,0,4000,X,200,200,100
200,0,4000,X,200,200,100
400,0,4000,X,200,200,100
600,0,4000,X,200,200,100
800,0,4000,X,200,200,100
1000,0,4000,X,200,200,100
1200,0,4000,X,200,200,100
1400,0,4000,X,200,200,100
1600,0,4000,X,200,200,100
1800,0,4000,X,200,200,100
2000,0,4000,X,200,200,100
2200,0,4000,X,200,200,100
2400,0,4000,X,200,200,100
2600,0,4000,X,200,200,100
2800,0,4000,X,200,200,100
3000,0,4000,X,200,200,100
3200,0,4000,X,200,200,100
3400,0,4000,X,200,200,100
3600,0,4000,X,200,200,100
3800,0,4000,X,200,200,100
4000,0,4000,X,200,200,100
0,4100,4000,X,200,200,100
200,4100,4000,X,200,200,100
400,4100,4000,X,200,200,100
600,4100,4000,X,200,200,100
800,4100,4000,X,200,200,100
1000,4100,4000,X,200,200,100
1200,4100,4000,X,200,200,100
1400,4100,4000,X,200,200,100
1600,4100,4000,X,200,200,100
1800,4100,4000,X,200,200,100
2000,4100,4000,X,200,200,100
2200,4100,4000,X,200,200,100
2400,4100,4000,X,200,200,100
2600,4100,4000,X,200,200,100
2800,4100,4000,X,200,200,100
3000,4100,4000,X,200,200,100
3200,4100,4000,X,200,200,100
3400,4100,4000,X,200,200,100
3600,4100,4000,X,200,200,100
3800,4100,4000,X,200,200,100
4000,4100,4000,X,200,200,100
0,0,4000,Y,200,200,100
0,200,4000,Y,200,200,100
0,400,4000,Y,200,200,100
0,600,4000,Y,200,200,100
0,800,4000,Y,200,200,100
0,1000,4000,Y,200,200,100
0,1200,4000,Y,200,200,100
0,1400,4000,Y,200,200,100
0,1600,4000,Y,200,200,100
0,1800,4000,Y,200,200,100
0,2000,4000,Y,200,200,100
0,2200,4000,Y,200,200,100
0,2400,4000,Y,200,200,100
0,2600,4000,Y,200,200,100
0,2800,4000,Y,200,200,100
0,3000,4000,Y,200,200,100
0,3200,4000,Y,200,200,100
0,3400,4000,Y,200,200,100
0,3600,4000,Y,200,200,100
0,3800,4000,Y,200,200,100
0,4000,4000,Y,200,200,100
0,4200,4000,Y,200,100,100
4000,0,4000,Y,200,200,100
4000,200,4000,Y,200,200,100
4000,400,4000,Y,200,200,100
4000,600,4000,Y,200,200,100
4000,800,4000,Y,200,200,100
4000,1000,4000,Y,200,200,100
4000,1200,4000,Y,200,200,100
4000,1400,4000,Y,200,200,100
4000,1600,4000,Y,200,200,100
4000,1800,4000,Y,200,200,100
4000,2000,4000,Y,200,200,100
4000,2200,4000,Y,200,200,100
4000,2400,4000,Y,200,200,100
4000,2600,4000,Y,200,200,100
4000,2800,4000,Y,200,200,100
4000,3000,4000,Y,200,200,100
4000,3200,4000,Y,200,200,100
4000,3400,4000,Y,200,200,100
4000,3600,4000,Y,200,200,100
4000,3800,4000,Y,200,200,100
4000,4000,4000,Y,200,200,100
4000,4200,4000,Y,200,100,100
0,0,4100,X,200,200,100
200,0,4100,X,200,200,100
400,0,4100,X,200,200,100
600,0,4100,X,200,200,100
800,0,4100,X,200,200,100
1000,0,4100,X,200,200,100
1200,0,4100,X,200,200,100
1400,0,4100,X,200,200,100
1600,0,4100,X,200,200,100
1800,0,4100,X,200,200,100
2000,0,4100,X,200,200,100
2200,0,4100,X,200,200,100
2400,0,4100,X,200,200,100
2600,0,4100,X,200,200,100
2800,0,4100,X,200,200,100
3000,0,4100,X,200,200,100
3200,0,4100,X,200,200,100
3400,0,4100,X,200,200,100
3600,0,4100,X,200,200,100
3800,0,4100,X,200,200,100
4000,0,4100,X,200,200,100
0,4100,4100,X,200,200,100
200,4100,4100,X,200,200,100
400,4100,4100,X,200,200,100
600,4100,4100,X,200,200,100
800,4100,4100,X,200,200,100
1000,4100,4100,X,200,200,100
1200,4100,4100,X,200,200,100
1400,4100,4100,X,200,200,100
1600,4100,4100,X,200,200,100
1800,4100,4100,X,200,200,100
2000,4100,4100,X,200,200,100
2200,4100,4100,X,200,200,100
2400,4100,4100,X,200,200,100
2600,4100,4100,X,200,200,100
2800,4100,4100,X,200,200,100
3000,4100,4100,X,200,200,100
3200,4100,4100,X,200,200,100
3400,4100,4100,X,200,200,100
3600,4100,4100,X,200,200,100
3800,4100,4100,X,200,200,100
4000,4100,4100,X,200,200,100
0,0,4100,Y,200,200,100
0,200,4100,Y,200,200,100
0,400,4100,Y,200,200,100
0,600,4100,Y,200,200,100
0,800,4100,Y,200,200,100
0,1000,4100,Y,200,200,100
0,1200,4100,Y,200,200,100
0,1400,4100,Y,200,200,100
0,1600,4100,Y,200,200,100
0,1800,4100,Y,200,200,100
0,2000,4100,Y,200,200,100
0,2200,4100,Y,200,200,100
0,2400,4100,Y,200,200,100
0,2600,4100,Y,200,200,100
0,2800,4100,Y,200,200,100
0,3000,4100,Y,200,200,100
0,3200,4100,Y,200,200,100
0,3400,4100,Y,200,200,100
0,3600,4100,Y,200,200,100
0,3800,4100,Y,200,200,100
0,4000,4100,Y,200,200,100
0,4200,4100,Y,200,100,100
4000,0,4100,Y,200,200,100
4000,200,4100,Y,200,200,100
4000,400,4100,Y,200,200,100
4000,600,4100,Y,200,200,100
4000,800,4100,Y,200,200,100
4000,1000,4100,Y,200,200,100
4000,1200,4100,Y,200,200,100
4000,1400,4100,Y,200,200,100
4000,1600,4100,Y,200,200,100
4000,1800,4100,Y,200,200,100
4000,2000,4100,Y,200,200,100
4000,2200,4100,Y,200,200,100
4000,2400,4100,Y,200,200,100
4000,2600,4100,Y,200,200,100
4000,2800,4100,Y,200,200,100
4000,3000,4100,Y,200,200,100
4000,3200,4100,Y,200,200,100
4000,3400,4100,Y,200,200,100
4000,3600,4100,Y,200,200,100
4000,3800,4100,Y,200,200,100
4000,4000,4100,Y,200,200,100
4000,4200,4100,Y,200,100,100
0,0,4200,X,200,200,100
200,0,4200,X,200,200,100
400,0,4200,X,200,200,100
600,0,4200,X,200,200,100
800,0,4200,X,200,200,100
1000,0,4200,X,200,200,100
1200,0,4200,X,200,200,100
1400,0,4200,X,200,200,100
1600,0,4200,X,200,200,100
1800,0,4200,X,200,200,100
2000,0,4200,X,200,200,100
2200,0,4200,X,200,200,100
2400,0,4200,X,200,200,100
2600,0,4200,X,200,200,100
2800,0,4200,X,200,200,100
3000,0,4200,X,200,200,100
3200,0,4200,X,200,200,100
3400,0,4200,X,200,200,100
3600,0,4200,X,200,200,100
3800,0,4200,X,200,200,100
4000,0,4200,X,200,200,100
0,4100,4200,X,200,200,100
200,4100,4200,X,200,200,100
400,4100,4200,X,200,200,100
600,4100,4200,X,200,200,100
800,4100,4200,X,200,200,100
1000,4100,4200,X,200,200,100
1200,4100,4200,X,200,200,100
1400,4100,4200,X,200,200,100
1600,4100,4200,X,200,200,100
1800,4100,4200,X,200,200,100
2000,4100,4200,X,200,200,100
2200,4100,4200,X,200,200,100
2400,4100,4200,X,200,200,100
2600,4100,4200,X,200,200,100
2800,4100,4200,X,200,200,100
3000,4100,4200,X,200,200,100
3200,4100,4200,X,200,200,100
3400,4100,4200,X,200,200,100
3600,4100,4200,X,200,200,100
3800,4100,4200,X,200,200,100
4000,4100,4200,X,200,200,100
0,0,4200,Y,200,200,100
0,200,4200,Y,200,200,100
0,400,4200,Y,200,200,100
0,600,4200,Y,200,200,100
0,800,4200,Y,200,200,100
0,1000,4200,Y,200,200,100
0,1200,4200,Y,200,200,100
0,1400,4200,Y,200,200,100
0,1600,4200,Y,200,200,100
0,1800,4200,Y,200,200,100
0,2000,4200,Y,200,200,100
0,2200,4200,Y,200,200,100
0,2400,4200,Y,200,200,100
0,2600,4200,Y,200,200,100
0,2800,4200,Y,200,200,100
0,3000,4200,Y,200,200,100
0,3200,4200,Y,200,200,100
0,3400,4200,Y,200,200,100
0,3600,4200,Y,200,200,100
0,3800,4200,Y,200,200,100
0,4000,4200,Y,200,200,100
0,4200,4200,Y,200,100,100
4000,0,4200,Y,200,200,100
4000,200,4200,Y,200,200,100
4000,400,4200,Y,200,200,100
4000,600,4200,Y,200,200,100
4000,800,4200,Y,200,200,100
4000,1000,4200,Y,200,200,100
4000,1200,4200,Y,200,200,100
4000,1400,4200,Y,200,200,100
4000,1600,4200,Y,200,200,100
4000,1800,4200,Y,200,200,100
4000,2000,4200,Y,200,200,100
4000,2200,4200,Y,200,200,100
4000,2400,4200,Y,200,200,100
4000,2600,4200,Y,200,200,100
4000,2800,4200,Y,200,200,100
4000,3000,4200,Y,200,200,100
4000,3200,4200,Y,200,200,100
4000,3400,4200,Y,200,200,100
4000,3600,4200,Y,200,200,100
4000,3800,4200,Y,200,200,100
4000,4000,4200,Y,200,200,100
4000,4200,4200,Y,200,100,100
