x,y,z,orientation,length,width,height
4000,800,2100,YZ,100,200,100
0,900,2100,YZ,100,200,100
4000,900,2100,YZ,100,200,100
0,1000,2100,YZ,100,200,100
4000,1000,2100,YZ,100,200,100
0,1100,2100,YZ,100,200,100
4000,1100,2100,YZ,100,200,100
0,1200,2100,YZ,100,200,100
4000,1200,2100,YZ,100,200,100
0,1300,2100,YZ,100,200,100
4000,1300,2100,YZ,100,200,100
0,1400,2100,YZ,100,200,100
4000,1400,2100,YZ,100,200,100
0,1500,2100,YZ,100,200,100
4000,1500,2100,YZ,100,200,100
0,1600,2100,YZ,100,200,100
4000,1600,2100,YZ,100,200,100
0,1700,2100,YZ,100,200,100
4000,1700,2100,YZ,100,200,100
0,1800,2100,YZ,100,200,100
4000,1800,2100,YZ,100,200,100
0,1900,2100,YZ,100,200,100
4000,1900,2100,YZ,100,200,100
0,2000,2100,YZ,100,200,100
4000,2000,2100,YZ,100,200,100
0,2100,2100,YZ,100,200,100
4000,2100,2100,YZ,100,200,100
0,2200,2100,YZ,100,200,100
4000,2200,2100,YZ,100,200,100
0,2300,2100,YZ,100,200,100
4000,2300,2100,YZ,100,200,100
0,2400,2100,YZ,100,200,100
4000,2400,2100,YZ,100,200,100
0,2500,2100,YZ,100,200,100
4000,2500,2100,YZ,100,200,100
0,2600,2100,YZ,100,200,100
4000,2600,2100,YZ,100,200,100
0,2700,2100,YZ,100,200,100
4000,2700,2100,YZ,100,200,100
0,2800,2100,YZ,100,200,100
4000,2800,2100,YZ,100,200,100
0,2900,2100,YZ,100,200,100
4000,2900,2100,YZ,100,200,100
0,3000,2100,YZ,100,200,100
4000,3000,2100,YZ,100,200,100
0,3100,2100,YZ,100,200,100
4000,3100,2100,YZ,100,200,100
0,3200,2100,YZ,100,200,100
4000,3200,2100,YZ,100,200,100
0,3300,2100,YZ,100,200,100
4000,3300,2100,YZ,100,200,100
0,3400,2100,YZ,100,200,100
4000,3400,2100,YZ,100,200,100
0,3500,2100,YZ,100,200,100
4000,3500,2100,YZ,100,200,100
0,3600,2100,YZ,100,200,100
4000,3600,2100,YZ,100,200,100
0,3700,2100,YZ,100,200,100
4000,3700,2100,YZ,100,200,100
0,3800,2100,YZ,100,200,100
4000,3800,2100,YZ,100,200,100
0,3900,2100,YZ,100,200,100
4000,3900,2100,YZ,100,200,100
0,200,2200,YZ,100,200,100
4000,200,2200,YZ,100,200,100
0,300,2200,YZ,100,200,100
4000,300,2200,YZ,100,200,100
0,400,2200,YZ,100,200,100
4000,400,2200,YZ,100,200,100
0,500,2200,YZ,100,200,100
4000,500,2200,YZ,100,200,100
0,600,2200,YZ,100,200,100
4000,600,2200,YZ,100,200,100
0,700,2200,YZ,100,200,100
4000,700,2200,YZ,100,200,100
0,800,2200,YZ,100,200,100
4000,800,2200,YZ,100,200,100
0,900,2200,YZ,100,200,100
4000,900,2200,YZ,100,200,100
0,1000,2200,YZ,100,200,100
4000,1000,2200,YZ,100,200,100
0,1100,2200,YZ,100,200,100
4000,1100,2200,YZ,100,200,100
0,1200,2200,YZ,100,200,100
4000,1200,2200,YZ,100,200,100
0,1300,2200,YZ,100,200,100
4000,1300,2200,YZ,100,200,100
0,1400,2200,YZ,100,200,100
4000,1400,2200,YZ,100,200,100
0,1500,2200,YZ,100,200,100
4000,1500,2200,YZ,100,200,100
0,1600,2200,YZ,100,200,100
4000,1600,2200,YZ,100,200,100
0,1700,2200,YZ,100,200,100
4000,1700,2200,YZ,100,200,100
0,1800,2200,YZ,100,200,100
4000,1800,2200,YZ,100,200,100
0,1900,2200,YZ,100,200,100
4000,1900,2200,YZ,100,200,100
0,2000,2200,YZ,100,200,100
4000,2000,2200,YZ,100,200,100
0,2100,2200,YZ,100,200,100
4000,2100,2200,YZ,100,200,100
0,2200,2200,YZ,100,200,100
4000,2200,2200,YZ,100,200,100
0,2300,2200,YZ,100,200,100
4000,2300,2200,YZ,100,200,100
0,2400,2200,YZ,100,200,100
4000,2400,2200,YZ,100,200,100
0,2500,2200,YZ,100,200,100
4000,2500,2200,YZ,100,200,100
0,2600,2200,YZ,100,200,100
4000,2600,2200,YZ,100,200,100
0,2700,2200,YZ,100,200,100
4000,2700,2200,YZ,100,200,100
0,2800,2200,YZ,100,200,100
4000,2800,2200,YZ,100,200,100
0,2900,2200,YZ,100,200,100
4000,2900,2200,YZ,100,200,100
0,3000,2200,YZ,100,200,100
4000,3000,2200,YZ,100,200,100
0,3100,2200,YZ,100,200,100
4000,3100,2200,YZ,100,200,100
0,3200,2200,YZ,100,200,100
4000,3200,2200,YZ,100,200,100
0,3300,2200,YZ,100,200,100
4000,3300,2200,YZ,100,200,100
0,3400,2200,YZ,100,200,100
4000,3400,2200,YZ,100,200,100
0,3500,2200,YZ,100,200,100
4000,3500,2200,YZ,100,200,100
0,3600,2200,YZ,100,200,100
4000,3600,2200,YZ,100,200,100
0,3700,2200,YZ,100,200,100
4000,3700,2200,YZ,100,200,100
0,3800,2200,YZ,100,200,100
4000,3800,2200,YZ,100,200,100
0,3900,2200,YZ,100,200,100
4000,3900,2200,YZ,100,200,100
0,200,2300,YZ,100,200,100
4000,200,2300,YZ,100,200,100
0,300,2300,YZ,100,200,100
4000,300,2300,YZ,100,200,100
0,400,2300,YZ,100,200,100
4000,400,2300,YZ,100,200,100
0,500,2300,YZ,100,200,100
4000,500,2300,YZ,100,200,100
0,600,2300,YZ,100,200,100
4000,600,2300,YZ,100,200,100
0,700,2300,YZ,100,200,100
4000,700,2300,YZ,100,200,100
0,800,2300,YZ,100,200,100
4000,800,2300,YZ,100,200,100
0,900,2300,YZ,100,200,100
4000,900,2300,YZ,100,200,100
0,1000,2300,YZ,100,200,100
4000,1000,2300,YZ,100,200,100
0,1100,2300,YZ,100,200,100
4000,1100,2300,YZ,100,200,100
0,1200,2300,YZ,100,200,100
4000,1200,2300,YZ,100,200,100
0,1300,2300,YZ,100,200,100
4000,1300,2300,YZ,100,200,100
0,1400,2300,YZ,100,200,100
4000,1400,2300,YZ,100,200,100
0,1500,2300,YZ,100,200,100
4000,1500,2300,YZ,100,200,100
0,1600,2300,YZ,100,200,100
4000,1600,2300,YZ,100,200,100
0,1700,2300,YZ,100,200,100
4000,1700,2300,YZ,100,200,100
0,1800,2300,YZ,100,200,100
4000,1800,2300,YZ,100,200,100
0,1900,2300,YZ,100,200,100
4000,1900,2300,YZ,100,200,100
0,2000,2300,YZ,100,200,100
4000,2000,2300,YZ,100,200,100
0,2100,2300,YZ,100,200,100
4000,2100,2300,YZ,100,200,100
0,2200,2300,YZ,100,200,100
4000,2200,2300,YZ,100,200,100
0,2300,2300,YZ,100,200,100
4000,2300,2300,YZ,100,200,100
0,2400,2300,YZ,100,200,100
4000,2400,2300,YZ,100,200,100
0,2500,2300,YZ,100,200,100
4000,2500,2300,YZ,100,200,100
0,2600,2300,YZ,100,200,100
4000,2600,2300,YZ,100,200,100
0,2700,2300,YZ,100,200,100
4000,2700,2300,YZ,100,200,100
0,2800,2300,YZ,100,200,100
4000,2800,2300,YZ,100,200,100
0,2900,2300,YZ,100,200,100
4000,2900,2300,YZ,100,200,100
0,3000,2300,YZ,100,200,100
4000,3000,2300,YZ,100,200,100
0,3100,2300,YZ,100,200,100
4000,3100,2300,YZ,100,200,100
0,3200,2300,YZ,100,200,100
4000,3200,2300,YZ,100,200,100
0,3300,2300,YZ,100,200,100
4000,3300,2300,YZ,100,200,100
0,3400,2300,YZ,100,200,100
4000,3400,2300,YZ,100,200,100
0,3500,2300,YZ,100,200,100
4000,3500,2300,YZ,100,200,100
0,3600,2300,YZ,100,200,100
4000,3600,2300,YZ,100,200,100
0,3700,2300,YZ,100,200,100
4000,3700,2300,YZ,100,200,100
0,3800,2300,YZ,100,200,100
4000,3800,2300,YZ,100,200,100
0,3900,2300,YZ,100,200,100
4000,3900,2300,YZ,100,200,100
0,200,2400,YZ,100,200,100
4000,200,2400,YZ,100,200,100
0,300,2400,YZ,100,200,100
4000,300,2400,YZ,100,200,100
0,400,2400,YZ,100,200,100
4000,400,2400,YZ,100,200,100
0,500,2400,YZ,100,200,100
4000,500,2400,YZ,100,200,100
0,600,2400,YZ,100,200,100
4000,600,2400,YZ,100,200,100
0,700,2400,YZ,100,200,100
4000,700,2400,YZ,100,200,100
0,800,2400,YZ,100,200,100
4000,800,2400,YZ,100,200,100
0,900,2400,YZ,100,200,100
4000,900,2400,YZ,100,200,100
0,1000,2400,YZ,100,200,100
4000,1000,2400,YZ,100,200,100
0,1100,2400,YZ,100,200,100
4000,1100,2400,YZ,100,200,100
0,1200,2400,YZ,100,200,100
4000,1200,2400,YZ,100,200,100
0,1300,2400,YZ,100,200,100
4000,1300,2400,YZ,100,200,100
0,1400,2400,YZ,100,200,100
4000,1400,2400,YZ,100,200,100
0,1500,2400,YZ,100,200,100
4000,1500,2400,YZ,100,200,100
0,1600,2400,YZ,100,200,100
4000,1600,2400,YZ,100,200,100
0,1700,2400,YZ,100,200,100
4000,1700,2400,YZ,100,200,100
0,1800,2400,YZ,100,200,100
4000,1800,2400,YZ,100,200,100
0,1900,2400,YZ,100,200,100
4000,1900,2400,YZ,100,200,100
0,2000,2400,YZ,100,200,100
4000,2000,2400,YZ,100,200,100
0,2100,2400,YZ,100,200,100
4000,2100,2400,YZ,100,200,100
0,2200,2400,YZ,100,200,100
4000,2200,2400,YZ,100,200,100
0,2300,2400,YZ,100,200,100
4000,2300,2400,YZ,100,200,100
0,2400,2400,YZ,100,200,100
4000,2400,2400,YZ,100,200,100
0,2500,2400,YZ,100,200,100
4000,2500,2400,YZ,100,200,100
0,2600,2400,YZ,100,200,100
4000,2600,2400,YZ,100,200,100
0,2700,2400,YZ,100,200,100
4000,2700,2400,YZ,100,200,100
0,2800,2400,YZ,100,200,100
4000,2800,2400,YZ,100,200,100
0,2900,2400,YZ,100,200,100
4000,2900,2400,YZ,100,200,100
0,3000,2400,YZ,100,200,100
4000,3000,2400,YZ,100,200,100
0,3100,2400,YZ,100,200,100
4000,3100,2400,YZ,100,200,100
0,3200,2400,YZ,100,200,100
4000,3200,2400,YZ,100,200,100
0,3300,2400,YZ,100,200,100
4000,3300,2400,YZ,100,200,100
0,3400,2400,YZ,100,200,100
4000,3400,2400,YZ,100,200,100
0,3500,2400,YZ,100,200,100
4000,3500,2400,YZ,100,200,100
0,3600,2400,YZ,100,200,100
4000,3600,2400,YZ,100,200,100
0,3700,2400,YZ,100,200,100
4000,3700,2400,YZ,100,200,100
0,3800,2400,YZ,100,200,100
4000,3800,2400,YZ,100,200,100
0,3900,2400,YZ,100,200,100
4000,3900,2400,YZ,100,200,100
0,200,2500,YZ,100,200,100
4000,200,2500,YZ,100,200,100
0,300,2500,YZ,100,200,100
4000,300,2500,YZ,100,200,100
0,400,2500,YZ,100,200,100
4000,400,2500,YZ,100,200,100
0,500,2500,YZ,100,200,100
4000,500,2500,YZ,100,200,100
0,600,2500,YZ,100,200,100
4000,600,2500,YZ,100,200,100
0,700,2500,YZ,100,200,100
4000,700,2500,YZ,100,200,100
0,800,2500,YZ,100,200,100
4000,800,2500,YZ,100,200,100
0,900,2500,YZ,100,200,100
4000,900,2500,YZ,100,200,100
0,1000,2500,YZ,100,200,100
4000,1000,2500,YZ,100,200,100
0,1100,2500,YZ,100,200,100
4000,1100,2500,YZ,100,200,100
0,1200,2500,YZ,100,200,100
4000,1200,2500,YZ,100,200,100
0,1300,2500,YZ,100,200,100
4000,1300,2500,YZ,100,200,100
0,1400,2500,YZ,100,200,100
4000,1400,2500,YZ,100,200,100
0,1500,2500,YZ,100,200,100
4000,1500,2500,YZ,100,200,100
0,1600,2500,YZ,100,200,100
4000,1600,2500,YZ,100,200,100
0,1700,2500,YZ,100,200,100
4000,1700,2500,YZ,100,200,100
0,1800,2500,YZ,100,200,100
4000,1800,2500,YZ,100,200,100
0,1900,2500,YZ,100,200,100
4000,1900,2500,YZ,100,200,100
0,2000,2500,YZ,100,200,100
4000,2000,2500,YZ,100,200,100
0,2100,2500,YZ,100,200,100
4000,2100,2500,YZ,100,200,100
0,2200,2500,YZ,100,200,100
4000,2200,2500,YZ,100,200,100
0,2300,2500,YZ,100,200,100
4000,2300,2500,YZ,100,200,100
0,2400,2500,YZ,100,200,100
4000,2400,2500,YZ,100,200,100
0,2500,2500,YZ,100,200,100
4000,2500,2500,YZ,100,200,100
0,2600,2500,YZ,100,200,100
4000,2600,2500,YZ,100,200,100
0,2700,2500,YZ,100,200,100
4000,2700,2500,YZ,100,200,100
0,2800,2500,YZ,100,200,100
4000,2800,2500,YZ,100,200,100
0,2900,2500,YZ,100,200,100
4000,2900,2500,YZ,100,200,100
0,3000,2500,YZ,100,200,100
4000,3000,2500,YZ,100,200,100
0,3100,2500,YZ,100,200,100
4000,3100,2500,YZ,100,200,100
0,3200,2500,YZ,100,200,100
4000,3200,2500,YZ,100,200,100
0,3300,2500,YZ,100,200,100
4000,3300,2500,YZ,100,200,100
0,3400,2500,YZ,100,200,100
4000,3400,2500,YZ,100,200,100
0,3500,2500,YZ,100,200,100
4000,3500,2500,YZ,100,200,100
0,3600,2500,YZ,100,200,100
4000,3600,2500,YZ,100,200,100
0,3700,2500,YZ,100,200,100
4000,3700,2500,YZ,100,200,100
0,3800,2500,YZ,100,200,100
4000,3800,2500,YZ,100,200,100
0,3900,2500,YZ,100,200,100
4000,3900,2500,YZ,100,200,100
0,200,2600,YZ,100,200,100
4000,200,2600,YZ,100,200,100
0,300,2600,YZ,100,200,100
4000,300,2600,YZ,100,200,100
0,400,2600,YZ,100,200,100
4000,400,2600,YZ,100,200,100
0,500,2600,YZ,100,200,100
4000,500,2600,YZ,100,200,100
0,600,2600,YZ,100,200,100
4000,600,2600,YZ,100,200,100
0,700,2600,YZ,100,200,100
4000,700,2600,YZ,100,200,100
0,800,2600,YZ,100,200,100
4000,800,2600,YZ,100,200,100
0,900,2600,YZ,100,200,100
4000,900,2600,YZ,100,200,100
0,1000,2600,YZ,100,200,100
4000,1000,2600,YZ,100,200,100
0,1100,2600,YZ,100,200,100
4000,1100,2600,YZ,100,200,100
0,1200,2600,YZ,100,200,100
4000,1200,2600,YZ,100,200,100
0,1300,2600,YZ,100,200,100
4000,1300,2600,YZ,100,200,100
0,1400,2600,YZ,100,200,100
4000,1400,2600,YZ,100,200,100
0,1500,2600,YZ,100,200,100
4000,1500,2600,YZ,100,200,100
0,1600,2600,YZ,100,200,100
4000,1600,2600,YZ,100,200,100
0,1700,2600,YZ,100,200,100
4000,1700,2600,YZ,100,200,100
0,1800,2600,YZ,100,200,100
4000,1800,2600,YZ,100,200,100
0,1900,2600,YZ,100,200,100
4000,1900,2600,YZ,100,200,100
0,2000,2600,YZ,100,200,100
4000,2000,2600,YZ,100,200,100
0,2100,2600,YZ,100,200,100
4000,2100,2600,YZ,100,200,100
0,2200,2600,YZ,100,200,100
4000,2200,2600,YZ,100,200,100
0,2300,2600,YZ,100,200,100
4000,2300,2600,YZ,100,200,100
0,2400,2600,YZ,100,200,100
4000,2400,2600,YZ,100,200,100
0,2500,2600,YZ,100,200,100
4000,2500,2600,YZ,100,200,100
0,2600,2600,YZ,100,200,100
4000,2600,2600,YZ,100,200,100
0,2700,2600,YZ,100,200,100
4000,2700,2600,YZ,100,200,100
0,2800,2600,YZ,100,200,100
4000,2800,2600,YZ,100,200,100
0,2900,2600,YZ,100,200,100
4000,2900,2600,YZ,100,200,100
0,3000,2600,YZ,100,200,100
4000,3000,2600,YZ,100,200,100
0,3100,2600,YZ,100,200,100
4000,3100,2600,YZ,100,200,100
0,3200,2600,YZ,100,200,100
4000,3200,2600,YZ,100,200,100
0,3300,2600,YZ,100,200,100
4000,3300,2600,YZ,100,200,100
0,3400,2600,YZ,100,200,100
4000,3400,2600,YZ,100,200,100
0,3500,2600,YZ,100,200,100
4000,3500,2600,YZ,100,200,100
0,3600,2600,YZ,100,200,100
4000,3600,2600,YZ,100,200,100
0,3700,2600,YZ,100,200,100
4000,3700,2600,YZ,100,200,100
0,3800,2600,YZ,100,200,100
4000,3800,2600,YZ,100,200,100
0,3900,2600,YZ,100,200,100
4000,3900,2600,YZ,100,200,100
0,200,2700,YZ,100,200,100
4000,200,2700,YZ,100,200,100
0,300,2700,YZ,100,200,100
4000,300,2700,YZ,100,200,100
0,400,2700,YZ,100,200,100
4000,400,2700,YZ,100,200,100
0,500,2700,YZ,100,200,100
4000,500,2700,YZ,100,200,100
0,600,2700,YZ,100,200,100
4000,600,2700,YZ,100,200,100
0,700,2700,YZ,100,200,100
4000,700,2700,YZ,100,200,100
0,800,2700,YZ,100,200,100
4000,800,2700,YZ,100,200,100
0,900,2700,YZ,100,200,100
4000,900,2700,YZ,100,200,100
0,1000,2700,YZ,100,200,100
4000,1000,2700,YZ,100,200,100
0,1100,2700,YZ,100,200,100
4000,1100,2700,YZ,100,200,100
0,1200,2700,YZ,100,200,100
4000,1200,2700,YZ,100,200,100
0,1300,2700,YZ,100,200,100
4000,1300,2700,YZ,100,200,100
0,1400,2700,YZ,100,200,100
4000,1400,2700,YZ,100,200,100
0,1500,2700,YZ,100,200,100
4000,1500,2700,YZ,100,200,100
0,1600,2700,YZ,100,200,100
4000,1600,2700,YZ,100,200,100
0,1700,2700,YZ,100,200,100
4000,1700,2700,YZ,100,200,100
0,1800,2700,YZ,100,200,100
4000,1800,2700,YZ,100,200,100
0,1900,2700,YZ,100,200,100
4000,1900,2700,YZ,100,200,100
0,2000,2700,YZ,100,200,100
4000,2000,2700,YZ,100,200,100
0,2100,2700,YZ,100,200,100
4000,2100,2700,YZ,100,200,100
0,2200,2700,YZ,100,200,100
4000,2200,2700,YZ,100,200,100
0,2300,2700,YZ,100,200,100
4000,2300,2700,YZ,100,200,100
0,2400,2700,YZ,100,200,100
4000,2400,2700,YZ,100,200,100
0,2500,2700,YZ,100,200,100
4000,2500,2700,YZ,100,200,100
0,2600,2700,YZ,100,200,100
4000,2600,2700,YZ,100,200,100
0,2700,2700,YZ,100,200,100
4000,2700,2700,YZ,100,200,100
0,2800,2700,YZ,100,200,100
4000,2800,2700,YZ,100,200,100
0,2900,2700,YZ,100,200,100
4000,2900,2700,YZ,100,200,100
0,3000,2700,YZ,100,200,100
4000,3000,2700,YZ,100,200,100
0,3100,2700,YZ,100,200,100
4000,3100,2700,YZ,100,200,100
0,3200,2700,YZ,100,200,100
4000,3200,2700,YZ,100,200,100
0,3300,2700,YZ,100,200,100
4000,3300,2700,YZ,100,200,100
0,3400,2700,YZ,100,200,100
4000,3400,2700,YZ,100,200,100
0,3500,2700,YZ,100,200,100
4000,3500,2700,YZ,100,200,100
0,3600,2700,YZ,100,200,100
4000,3600,2700,YZ,100,200,100
0,3700,2700,YZ,100,200,100
4000,3700,2700,YZ,100,200,100
0,3800,2700,YZ,100,200,100
4000,3800,2700,YZ,100,200,100
0,3900,2700,YZ,100,200,100
4000,3900,2700,YZ,100,200,100
0,200,2800,YZ,100,200,100
4000,200,2800,YZ,100,200,100
0,300,2800,YZ,100,200,100
4000,300,2800,YZ,100,200,100
0,400,2800,YZ,100,200,100
4000,400,2800,YZ,100,200,100
0,500,2800,YZ,100,200,100
4000,500,2800,YZ,100,200,100
0,600,2800,YZ,100,200,100
4000,600,2800,YZ,100,200,100
0,700,2800,YZ,100,200,100
4000,700,2800,YZ,100,200,100
0,800,2800,YZ,100,200,100
4000,800,2800,YZ,100,200,100
0,900,2800,YZ,100,200,100
4000,900,2800,YZ,100,200,100
0,1000,2800,YZ,100,200,100
4000,1000,2800,YZ,100,200,100
0,1100,2800,YZ,100,200,100
4000,1100,2800,YZ,100,200,100
0,1200,2800,YZ,100,200,100
4000,1200,2800,YZ,100,200,100
0,1300,2800,YZ,100,200,100
4000,1300,2800,YZ,100,200,100
0,1400,2800,YZ,100,200,100
4000,1400,2800,YZ,100,200,100
0,1500,2800,YZ,100,200,100
4000,1500,2800,YZ,100,200,100
0,1600,2800,YZ,100,200,100
4000,1600,2800,YZ,100,200,100
0,1700,2800,YZ,100,200,100
4000,1700,2800,YZ,100,200,100
0,1800,2800,YZ,100,200,100
4000,1800,2800,YZ,100,200,100
0,1900,2800,YZ,100,200,100
4000,1900,2800,YZ,100,200,100
0,2000,2800,YZ,100,200,100
4000,2000,2800,YZ,100,200,100
0,2100,2800,YZ,100,200,100
4000,2100,2800,YZ,100,200,100
0,2200,2800,YZ,100,200,100
4000,2200,2800,YZ,100,200,100
0,2300,2800,YZ,100,200,100
4000,2300,2800,YZ,100,200,100
0,2400,2800,YZ,100,200,100
4000,2400,2800,YZ,100,200,100
0,2500,2800,YZ,100,200,100
4000,2500,2800,YZ,100,200,100
0,2600,2800,YZ,100,200,100
4000,2600,2800,YZ,100,200,100
0,2700,2800,YZ,100,200,100
4000,2700,2800,YZ,100,200,100
0,2800,2800,YZ,100,200,100
4000,2800,2800,YZ,100,200,100
0,2900,2800,YZ,100,200,100
4000,2900,2800,YZ,100,200,100
0,3000,2800,YZ,100,200,100
4000,3000,2800,YZ,100,200,100
0,3100,2800,YZ,100,200,100
4000,3100,2800,YZ,100,200,100
0,3200,2800,YZ,100,200,100
4000,3200,2800,YZ,100,200,100
0,3300,2800,YZ,100,200,100
4000,3300,2800,YZ,100,200,100
0,3400,2800,YZ,100,200,100
4000,3400,2800,YZ,100,200,100
0,3500,2800,YZ,100,200,100
4000,3500,2800,YZ,100,200,100
0,3600,2800,YZ,100,200,100
4000,3600,2800,YZ,100,200,100
0,3700,2800,YZ,100,200,100
4000,3700,2800,YZ,100,200,100
0,3800,2800,YZ,100,200,100
4000,3800,2800,YZ,100,200,100
0,3900,2800,YZ,100,200,100
4000,3900,2800,YZ,100,200,100
0,200,2900,YZ,100,200,100
4000,200,2900,YZ,100,200,100
0,300,2900,YZ,100,200,100
4000,300,2900,YZ,100,200,100
0,400,2900,YZ,100,200,100
4000,400,2900,YZ,100,200,100
0,500,2900,YZ,100,200,100
4000,500,2900,YZ,100,200,100
0,600,2900,YZ,100,200,100
4000,600,2900,YZ,100,200,100
0,700,2900,YZ,100,200,100
4000,700,2900,YZ,100,200,100
0,800,2900,YZ,100,200,100
4000,800,2900,YZ,100,200,100
0,900,2900,YZ,100,200,100
4000,900,2900,YZ,100,200,100
0,1000,2900,YZ,100,200,100
4000,1000,2900,YZ,100,200,100
0,1100,2900,YZ,100,200,100
4000,1100,2900,YZ,100,200,100
0,1200,2900,YZ,100,200,100
4000,1200,2900,YZ,100,200,100
0,1300,2900,YZ,100,200,100
4000,1300,2900,YZ,100,200,100
0,1400,2900,YZ,100,200,100
4000,1400,2900,YZ,100,200,100
0,1500,2900,YZ,100,200,100
4000,1500,2900,YZ,100,200,100
0,1600,2900,YZ,100,200,100
4000,1600,2900,YZ,100,200,100
0,1700,2900,YZ,100,200,100
4000,1700,2900,YZ,100,200,100
0,1800,2900,YZ,100,200,100
4000,1800,2900,YZ,100,200,100
0,1900,2900,YZ,100,200,100
4000,1900,2900,YZ,100,200,100
0,2000,2900,YZ,100,200,100
4000,2000,2900,YZ,100,200,100
0,2100,2900,YZ,100,200,100
4000,2100,2900,YZ,100,200,100
0,2200,2900,YZ,100,200,100
4000,2200,2900,YZ,100,200,100
0,2300,2900,YZ,100,200,100
4000,2300,2900,YZ,100,200,100
0,2400,2900,YZ,100,200,100
4000,2400,2900,YZ,100,200,100
0,2500,2900,YZ,100,200,100
4000,2500,2900,YZ,100,200,100
0,2600,2900,YZ,100,200,100
4000,2600,2900,YZ,100,200,100
0,2700,2900,YZ,100,200,100
4000,2700,2900,YZ,100,200,100
0,2800,2900,YZ,100,200,100
4000,2800,2900,YZ,100,200,100
0,2900,2900,YZ,100,200,100
4000,2900,2900,YZ,100,200,100
0,3000,2900,YZ,100,200,100
4000,3000,2900,YZ,100,200,100
0,3100,2900,YZ,100,200,100
4000,3100,2900,YZ,100,200,100
0,3200,2900,YZ,100,200,100
4000,3200,2900,YZ,100,200,100
0,3300,2900,YZ,100,200,100
4000,3300,2900,YZ,100,200,100
0,3400,2900,YZ,100,200,100
4000,3400,2900,YZ,100,200,100
0,3500,2900,YZ,100,200,100
4000,3500,2900,YZ,100,200,100
0,3600,2900,YZ,100,200,100
4000,3600,2900,YZ,100,200,100
0,3700,2900,YZ,100,200,100
4000,3700,2900,YZ,100,200,100
0,3800,2900,YZ,100,200,100
4000,3800,2900,YZ,100,200,100
0,3900,2900,YZ,100,200,100
4000,3900,2900,YZ,100,200,100
0,200,3000,YZ,100,200,100
4000,200,3000,YZ,100,200,100
0,300,3000,YZ,100,200,100
4000,300,3000,YZ,100,200,100
0,400,3000,YZ,100,200,100
4000,400,3000,YZ,100,200,100
0,500,3000,YZ,100,200,100
4000,500,3000,YZ,100,200,100
0,600,3000,YZ,100,200,100
4000,600,3000,YZ,100,200,100
0,700,3000,YZ,100,200,100
4000,700,3000,YZ,100,200,100
0,800,3000,YZ,100,200,100
4000,800,3000,YZ,100,200,100
0,900,3000,YZ,100,200,100
4000,900,3000,YZ,100,200,100
0,1000,3000,YZ,100,200,100
4000,1000,3000,YZ,100,200,100
0,1100,3000,YZ,100,200,100
4000,1100,3000,YZ,100,200,100
0,1200,3000,YZ,100,200,100
4000,1200,3000,YZ,100,200,100
0,1300,3000,YZ,100,200,100
4000,1300,3000,YZ,100,200,100
0,1400,3000,YZ,100,200,100
4000,1400,3000,YZ,100,200,100
0,1500,3000,YZ,100,200,100
4000,1500,3000,YZ,100,200,100
0,1600,3000,YZ,100,200,100
4000,1600,3000,YZ,100,200,100
0,1700,3000,YZ,100,200,100
4000,1700,3000,YZ,100,200,100
0,1800,3000,YZ,100,200,100
4000,1800,3000,YZ,100,200,100
0,1900,3000,YZ,100,200,100
4000,1900,3000,YZ,100,200,100
0,2000,3000,YZ,100,200,100
4000,2000,3000,YZ,100,200,100
0,2100,3000,YZ,100,200,100
4000,2100,3000,YZ,100,200,100
0,2200,3000,YZ,100,200,100
4000,2200,3000,YZ,100,200,100
0,2300,3000,YZ,100,200,100
4000,2300,3000,YZ,100,200,100
0,2400,3000,YZ,100,200,100
4000,2400,3000,YZ,100,200,100
0,2500,3000,YZ,100,200,100
4000,2500,3000,YZ,100,200,100
0,2600,3000,YZ,100,200,100
4000,2600,3000,YZ,100,200,100
0,2700,3000,YZ,100,200,100
4000,2700,3000,YZ,100,200,100
0,2800,3000,YZ,100,200,100
4000,2800,3000,YZ,100,200,100
0,2900,3000,YZ,100,200,100
4000,2900,3000,YZ,100,200,100
0,3000,3000,YZ,100,200,100
4000,3000,3000,YZ,100,200,100
0,3100,3000,YZ,100,200,100
4000,3100,3000,YZ,100,200,100
0,3200,3000,YZ,100,200,100
4000,3200,3000,YZ,100,200,100
0,3300,3000,YZ,100,200,100
4000,3300,3000,YZ,100,200,100
0,3400,3000,YZ,100,200,100
4000,3400,3000,YZ,100,200,100
0,3500,3000,YZ,100,200,100
4000,3500,3000,YZ,100,200,100
0,3600,3000,YZ,100,200,100
4000,3600,3000,YZ,100,200,100
0,3700,3000,YZ,100,200,100
4000,3700,3000,YZ,100,200,100
0,3800,3000,YZ,100,200,100
4000,3800,3000,YZ,100,200,100
0,3900,3000,YZ,100,200,100
4000,3900,3000,YZ,100,200,100
0,200,3100,YZ,100,200,100
4000,200,3100,YZ,100,200,100
0,300,3100,YZ,100,200,100
4000,300,3100,YZ,100,200,100
0,400,3100,YZ,100,200,100
4000,400,3100,YZ,100,200,100
0,500,3100,YZ,100,200,100
4000,500,3100,YZ,100,200,100
0,600,3100,YZ,100,200,100
4000,600,3100,YZ,100,200,100
0,700,3100,YZ,100,200,100
4000,700,3100,YZ,100,200,100
0,800,3100,YZ,100,200,100
4000,800,3100,YZ,100,200,100
0,900,3100,YZ,100,200,100
4000,900,3100,YZ,100,200,100
0,1000,3100,YZ,100,200,100
